open_time,open,high,low,close,volume,taker_buy_volume
1762084800000,0.18697,0.18704,0.18284,0.18345,99259962.0,40651674.0
1762099200000,0.18344,0.1843,0.18172,0.18326,76294589.0,38932638.0
1762113600000,0.18326,0.18677,0.18282,0.18638,67265851.0,34767823.0
1762128000000,0.18639,0.18666,0.17456,0.17514,289939862.0,116344572.0
1762142400000,0.17513,0.17672,0.17111,0.17355,360480182.0,179809399.0
1762156800000,0.17354,0.17534,0.1714,0.17424,183907635.0,90828350.0
1762171200000,0.17423,0.17581,0.16017,0.16701,846780590.0,402454727.0
1762185600000,0.16702,0.1717,0.16553,0.1681,318974548.0,165163611.0
1762200000000,0.1681,0.16845,0.16433,0.16741,233883450.0,130066201.0
1762214400000,0.16741,0.17095,0.16561,0.17041,262419208.0,119718620.0
1762228800000,0.17041,0.1711,0.16062,0.162,621674662.0,281485280.0
1762243200000,0.16201,0.16702,0.16091,0.16612,251140806.0,123700427.0
1762257600000,0.16613,0.16853,0.1608,0.16397,429590333.0,195852050.0
1762272000000,0.16398,0.16517,0.15419,0.15797,741253328.0,372628407.0
1762286400000,0.15797,0.16436,0.15159,0.16223,933467949.0,445993788.0
1762300800000,0.16224,0.16498,0.15456,0.16445,435937787.0,215059788.0
1762315200000,0.16444,0.16619,0.16363,0.16493,151122255.0,73402939.0
1762329600000,0.16492,0.16492,0.161,0.16387,208851284.0,87134671.0
1762344000000,0.16388,0.16736,0.163,0.16733,333087135.0,178622430.0
1762358400000,0.16734,0.16886,0.16573,0.16728,220737995.0,114030855.0
1762372800000,0.16728,0.16831,0.16604,0.16719,100913096.0,49755946.0
1762387200000,0.16718,0.1678,0.16434,0.16706,138151773.0,67538812.0
1762401600000,0.16707,0.16741,0.16275,0.16323,186903881.0,77284775.0
1762416000000,0.16323,0.16413,0.16216,0.16304,98285247.0,46368179.0
1762430400000,0.16304,0.16384,0.15853,0.15915,256418934.0,132865762.0
1762444800000,0.15915,0.16212,0.15693,0.16076,210193693.0,113044934.0
1762459200000,0.16077,0.16291,0.15954,0.16164,101065630.0,47815011.0
1762473600000,0.16164,0.16509,0.16095,0.16436,171583530.0,83759090.0
1762488000000,0.16435,0.16725,0.16366,0.16701,140669820.0,67365122.0
1762502400000,0.16701,0.16735,0.16215,0.16375,180721734.0,74458842.0
1762516800000,0.16374,0.17027,0.1596,0.16902,393499410.0,201250175.0
1762531200000,0.16902,0.18166,0.16834,0.18062,580604620.0,329854022.0
1762545600000,0.18062,0.1816,0.17837,0.17877,145216547.0,65232987.0
1762560000000,0.17877,0.18332,0.17731,0.17978,353771200.0,173154941.0
1762574400000,0.17978,0.18227,0.17762,0.18021,228138108.0,95010854.0
1762588800000,0.18022,0.1822,0.17853,0.17912,190126114.0,90925264.0
1762603200000,0.17912,0.17963,0.17323,0.17397,271544960.0,115721035.0
1762617600000,0.17398,0.17599,0.173,0.17506,118002172.0,59872758.0
1762632000000,0.17506,0.17663,0.17456,0.17605,71277725.0,39433229.0
1762646400000,0.17605,0.17609,0.17123,0.17202,126220280.0,55190612.0
1762660800000,0.17202,0.17543,0.17189,0.1752,66880586.0,34411390.0
1762675200000,0.17519,0.17551,0.17243,0.17515,107891203.0,58485080.0
1762689600000,0.17514,0.17961,0.17478,0.17807,272923848.0,155359495.0
1762704000000,0.17807,0.18015,0.17654,0.18013,123436130.0,65797438.0
1762718400000,0.18013,0.18158,0.17846,0.1793,127328886.0,55445740.0
1762732800000,0.1793,0.18376,0.17806,0.18167,239372813.0,118400138.0
1762747200000,0.18166,0.18201,0.18011,0.18134,126937528.0,58320270.0
1762761600000,0.18133,0.18575,0.17963,0.18304,200072069.0,98529678.0
1762776000000,0.18304,0.184,0.17774,0.17921,287928313.0,132971035.0
1762790400000,0.17921,0.18117,0.17722,0.17992,151227826.0,79347404.0
1762804800000,0.17992,0.18418,0.17824,0.18179,117656485.0,58585974.0
1762819200000,0.18178,0.1864,0.17933,0.18281,316707621.0,145438888.0
1762833600000,0.18281,0.18337,0.17625,0.17639,226275914.0,97713247.0
1762848000000,0.17639,0.17881,0.17618,0.17767,104983292.0,52769112.0
1762862400000,0.17766,0.17886,0.17527,0.17617,241703035.0,79255874.0
1762876800000,0.17616,0.17713,0.17344,0.17435,151642425.0,71854611.0
1762891200000,0.17435,0.17461,0.17154,0.17206,152878835.0,75875656.0
1762905600000,0.17207,0.17309,0.17094,0.17161,110820371.0,61415305.0
1762920000000,0.17161,0.17298,0.17109,0.17144,87335277.0,48644875.0
1762934400000,0.17144,0.17713,0.17144,0.17622,183960928.0,104708223.0
1762948800000,0.17623,0.17855,0.1708,0.17136,252858907.0,97872064.0
1762963200000,0.17136,0.17181,0.16721,0.16902,277886811.0,142508911.0
1762977600000,0.16902,0.17144,0.16853,0.17018,61998475.0,31620634.0
1762992000000,0.17018,0.17564,0.16922,0.17405,192939234.0,109382714.0
1763006400000,0.17406,0.17709,0.17325,0.17574,209327358.0,93467772.0
1763020800000,0.17573,0.17687,0.17421,0.17586,127598371.0,54900721.0
1763035200000,0.17586,0.17766,0.17213,0.17273,264089956.0,117915870.0
1763049600000,0.17273,0.17323,0.1602,0.16127,480656231.0,221128772.0
1763064000000,0.16127,0.16535,0.16,0.16384,294034391.0,144517157.0
1763078400000,0.16383,0.16568,0.16257,0.16408,222390853.0,98377887.0
1763092800000,0.16408,0.16628,0.1591,0.1651,422733612.0,220453711.0
1763107200000,0.1651,0.1653,0.16072,0.16206,207860947.0,99092559.0
1763121600000,0.16207,0.1647,0.15767,0.16287,541132015.0,266984573.0
1763136000000,0.16288,0.16477,0.1609,0.16331,219807671.0,116315737.0
1763150400000,0.16331,0.1634,0.15472,0.15765,224313480.0,105446746.0
1763164800000,0.15765,0.16307,0.15721,0.16288,167305994.0,85331424.0
1763179200000,0.16289,0.1642,0.16225,0.16305,116917734.0,48687450.0
1763193600000,0.16305,0.16313,0.16077,0.16183,115500342.0,43364044.0
1763208000000,0.16182,0.1641,0.16159,0.16311,115571281.0,51244804.0
1763222400000,0.16311,0.16482,0.16209,0.16374,90860649.0,44421357.0
1763236800000,0.16375,0.164,0.16189,0.16316,67706028.0,29852186.0
1763251200000,0.16316,0.16445,0.15998,0.16387,157720442.0,84474086.0
1763265600000,0.16387,0.1643,0.16271,0.16407,44884800.0,21950211.0
1763280000000,0.16408,0.16563,0.161,0.1614,141798702.0,62249843.0
1763294400000,0.1614,0.1623,0.15831,0.15859,147370036.0,62675304.0
1763308800000,0.15859,0.15957,0.1536,0.1559,313484189.0,156737702.0
1763323200000,0.15589,0.15968,0.15501,0.15857,227374770.0,120455797.0
1763337600000,0.15856,0.16166,0.157,0.16149,243194371.0,123638191.0
1763352000000,0.1615,0.16239,0.16069,0.16185,93120377.0,41936679.0
1763366400000,0.16186,0.16303,0.16114,0.16217,75435961.0,32919724.0
1763380800000,0.16216,0.1651,0.15758,0.15843,484867026.0,212231722.0
1763395200000,0.15844,0.16082,0.15183,0.15229,433571526.0,206545734.0
1763409600000,0.15229,0.15342,0.15066,0.15214,278157493.0,147487009.0
1763424000000,0.15214,0.15479,0.14943,0.15458,415670027.0,198844701.0
1763438400000,0.15459,0.15623,0.1522,0.15508,270338577.0,130813561.0
1763452800000,0.15508,0.15786,0.15503,0.15698,172731309.0,80422276.0
1763467200000,0.15698,0.16055,0.15584,0.15921,292871056.0,130373347.0
1763481600000,0.15922,0.16294,0.1587,0.16223,192736059.0,90923122.0
1763496000000,0.16224,0.16269,0.16052,0.16173,109519605.0,44045659.0
1763510400000,0.16172,0.1625,0.15924,0.15955,114769857.0,58734884.0
1763524800000,0.15954,0.16015,0.15536,0.15894,254405763.0,134708152.0
1763539200000,0.15894,0.15946,0.15726,0.15816,124268183.0,57756896.0
1763553600000,0.15817,0.15973,0.1542,0.15451,236524943.0,109615283.0
1763568000000,0.1545,0.15536,0.14712,0.14881,430712030.0,222506629.0
1763582400000,0.14881,0.15515,0.148,0.1546,250614927.0,141214091.0
1763596800000,0.15459,0.15833,0.15375,0.15767,147378090.0,72158401.0
1763611200000,0.15767,0.15882,0.15638,0.15822,154428379.0,66992728.0
1763625600000,0.15822,0.15842,0.15644,0.158,124397587.0,57173549.0
1763640000000,0.158,0.15972,0.15625,0.15739,302277308.0,138204265.0
1763654400000,0.15739,0.15761,0.14623,0.14965,656216472.0,320908426.0
1763668800000,0.14965,0.15317,0.14822,0.14892,215676846.0,119635235.0
1763683200000,0.14892,0.15109,0.14504,0.14691,246770604.0,104038294.0
1763697600000,0.14691,0.14824,0.13441,0.14035,706800679.0,352330626.0
1763712000000,0.14035,0.14234,0.13638,0.13677,542015894.0,288015180.0
1763726400000,0.13677,0.14209,0.13321,0.13799,728451649.0,373155541.0
1763740800000,0.13798,0.1435,0.13575,0.13995,381903081.0,177021118.0
1763755200000,0.13995,0.14167,0.13574,0.14029,229500358.0,116003745.0
1763769600000,0.14029,0.14148,0.13852,0.1393,146349293.0,57842669.0
1763784000000,0.13929,0.14016,0.13565,0.13969,218945183.0,114829253.0
1763798400000,0.13969,0.14011,0.13549,0.13819,243182201.0,119972700.0
1763812800000,0.13818,0.13952,0.13563,0.13816,195869208.0,98875009.0
1763827200000,0.13816,0.14018,0.13811,0.13947,90280711.0,40915278.0
1763841600000,0.13947,0.1424,0.13874,0.14027,83517440.0,41637396.0
1763856000000,0.14027,0.14345,0.13966,0.14289,179691433.0,91253505.0
1763870400000,0.14289,0.1447,0.14196,0.1429,179426898.0,91735159.0
1763884800000,0.1429,0.14432,0.14284,0.14382,67930627.0,34750528.0
1763899200000,0.14382,0.14775,0.14367,0.14724,187601089.0,91741388.0
1763913600000,0.14724,0.14767,0.14463,0.14658,106077373.0,50508221.0
1763928000000,0.14659,0.14757,0.1443,0.145,125795485.0,54677547.0
1763942400000,0.145,0.1493,0.14355,0.14732,279928250.0,137870559.0
1763956800000,0.14732,0.1489,0.14453,0.14623,146504828.0,74794214.0
1763971200000,0.14623,0.147,0.14395,0.14551,100817181.0,43168730.0
1763985600000,0.1455,0.14763,0.14279,0.14681,224680566.0,101786173.0
1764000000000,0.14682,0.15331,0.14673,0.15248,253634592.0,133978070.0
1764014400000,0.15249,0.15397,0.15172,0.15181,128086957.0,61776997.0
1764028800000,0.1518,0.1523,0.15023,0.15119,113058835.0,55895335.0
1764043200000,0.15118,0.15201,0.14915,0.14927,78740035.0,35238196.0
1764057600000,0.14927,0.14974,0.14752,0.14863,91082996.0,43763067.0
1764072000000,0.14864,0.15013,0.14585,0.14798,271901046.0,150224422.0
1764086400000,0.14798,0.15222,0.14793,0.15107,178586836.0,88837284.0
1764100800000,0.15108,0.15504,0.15083,0.15301,202771953.0,97094597.0
1764115200000,0.15301,0.15404,0.15033,0.15057,117475635.0,55007789.0
1764129600000,0.15058,0.15246,0.15001,0.1524,77197352.0,36834113.0
1764144000000,0.1524,0.15241,0.14965,0.14989,85327269.0,37865003.0
1764158400000,0.14988,0.152,0.14862,0.1507,218006409.0,125082667.0
1764172800000,0.1507,0.15681,0.15069,0.15589,237079618.0,107354418.0
1764187200000,0.15588,0.15633,0.15428,0.15474,123699703.0,42463227.0
